category,問題類別,變形問題,SQL1,SQL2,SQL3
C,在[時間][類別]刷卡紀錄,可以查詢[時間]的[類別]花費總額嗎？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,[時間]我在[類別]的開支數量是多少？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,在[時間]時，我在[類別]的消費金額是多少？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,有關[時間]在[類別]的花費細節？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,我想知道[時間]我在[類別]的消費狀況。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,在[時間]於[類別]的刷卡紀錄是什麼？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,查詢[時間]的[類別]支出數據。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,在[時間]內，為[類別]花的錢是多少？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,在[時間]我於[類別]的支出有多大？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,可以提供[時間]的[類別]消費明細嗎？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,[時間]的[類別]消費情況怎麼樣？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,查詢我在[時間]針對[類別]的所有開支。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,想要查詢[時間]期間的[類別]支出總數。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,在[時間]的[類別]消費統計是什麼？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,請提供我在[時間]於[類別]的消費記錄。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,在[時間]的[類別]消費總和是多少？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,想要知道[時間]我在[類別]的所有支出嗎？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,請告訴我[時間]期間[類別]的開支數據。,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
C,在[時間][類別]刷卡紀錄,可以查看[時間]的[類別]消費情況嗎？,"Select
Count(*)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","Select
Sum(TXN_AMT)
From dual
Where CustomerID = &CustomerID
And TXN_DATE between &start_date and &end_date
And Consumption_Category_Desc = &string","SELECT
    A.Consumption_Category_Desc AS `消費類別`,
    CAST(A.SUM_TXN_AMT AS FLOAT)  / CAST(B.TOT_TXN_AMT AS FLOAT) AS `消費佔比`
FROM(
    Select CustomerID, Consumption_Category_Desc, sum(TXN_AMT) AS SUM_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID, Consumption_Category_Desc
) A
LEFT JOIN(
    Select CustomerID, sum(TXN_AMT) as TOT_TXN_AMT
    From dual
    Where TXN_DATE between &start_date and &end_date
    AND CustomerID = &CustomerID
    GROUP BY CustomerID
) B
ON A.CustomerID = B.CustomerID"
